mes,numero_dia,dia,hora,departamento,delito,sexo
2,25,JUEVES,12:00:00 AM,CALDAS,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,25,JUEVES,12:00:00 AM,CALDAS,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,11:00:00 AM,CALDAS,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,08:31:00 AM,CALDAS,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,08:35:00 AM,CALDAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,11:00:00 AM,CALDAS,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,25,JUEVES,09:00:00 AM,CALDAS,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,12:00:00 AM,CALDAS,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,25,JUEVES,07:00:00 PM,CAUCA,ACOSO_SEXUAL,FEMENINO
2,25,JUEVES,10:00:00 AM,CAUCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,02:00:00 AM,CAUCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,01:00:00 PM,CAUCA,ACOSO_SEXUAL,FEMENINO
2,25,JUEVES,08:00:00 AM,CESAR,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,12:00:00 AM,CESAR,ACTO_SEXUAL_VIOLENTO,MASCULINO
2,25,JUEVES,01:00:00 AM,CESAR,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,10:30:00 PM,CORDOBA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,03:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,MASCULINO
2,25,JUEVES,08:32:00 PM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,12:00:00 AM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,25,JUEVES,12:00:00 AM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,25,JUEVES,07:00:00 AM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,25,JUEVES,04:00:00 PM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,MASCULINO
2,25,JUEVES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,25,JUEVES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,11:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,08:00:00 PM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,06:00:00 PM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,25,JUEVES,05:00:00 PM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,10:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,03:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,10:00:00 AM,CUNDINAMARCA,ACOSO_SEXUAL,FEMENINO
2,25,JUEVES,10:30:00 PM,CUNDINAMARCA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,MASCULINO
2,25,JUEVES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,06:20:00 AM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,06:00:00 PM,GUAJIRA,ACOSO_SEXUAL,FEMENINO
2,25,JUEVES,08:30:00 PM,GUAJIRA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,25,JUEVES,05:00:00 PM,HUILA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
2,25,JUEVES,05:00:00 AM,HUILA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,03:00:00 PM,MAGDALENA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,10:50:00 AM,MAGDALENA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,25,JUEVES,10:50:00 AM,MAGDALENA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
2,25,JUEVES,03:00:00 PM,NARINO,PORNOGRAFIA_CON_MENORES,FEMENINO
2,25,JUEVES,12:00:00 AM,NARINO,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,02:00:00 AM,NARINO,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,25,JUEVES,03:35:00 AM,NARINO,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,12:00:00 AM,NORTE_DE_SANTANDER,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,07:30:00 AM,NORTE_DE_SANTANDER,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,07:00:00 PM,QUINDIO,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,07:00:00 AM,SANTANDER,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,12:00:00 PM,SANTANDER,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,05:00:00 AM,ANTIOQUIA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,25,JUEVES,12:30:00 PM,SANTANDER,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,25,JUEVES,07:00:00 AM,SUCRE,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,12:00:00 AM,SUCRE,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,08:00:00 PM,TOLIMA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,08:00:00 AM,TOLIMA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,25,JUEVES,04:00:00 PM,TOLIMA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,25,JUEVES,12:00:00 AM,TOLIMA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,25,JUEVES,09:30:00 PM,TOLIMA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,25,JUEVES,11:45:00 AM,TOLIMA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,25,JUEVES,12:00:00 AM,TOLIMA,PORNOGRAFIA_CON_MENORES,FEMENINO
2,25,JUEVES,08:00:00 PM,VALLE_DEL_CAUCA,ACCESO_CARNAL_VIOLENTO,MASCULINO
2,25,JUEVES,03:00:00 PM,VALLE_DEL_CAUCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,25,JUEVES,12:00:00 AM,VALLE_DEL_CAUCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,02:30:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,12:00:00 PM,ANTIOQUIA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,26,VIERNES,10:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,01:00:00 PM,ANTIOQUIA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,26,VIERNES,06:20:00 AM,ANTIOQUIA,ACOSO_SEXUAL,FEMENINO
2,26,VIERNES,05:00:00 PM,ANTIOQUIA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,26,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,07:00:00 PM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,01:00:00 PM,ATLANTICO,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,26,VIERNES,12:00:00 AM,ATLANTICO,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,10:00:00 AM,ATLANTICO,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,12:00:00 AM,ATLANTICO,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
2,26,VIERNES,06:45:00 PM,BOLIVAR,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,26,VIERNES,02:00:00 PM,CALDAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,09:00:00 PM,CALDAS,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,03:30:00 AM,CAQUETA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,26,VIERNES,02:00:00 AM,CASANARE,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,12:00:00 AM,CAUCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,MASCULINO
2,26,VIERNES,04:15:00 PM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,26,VIERNES,02:20:00 PM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,26,VIERNES,04:00:00 PM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,03:30:00 PM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,26,VIERNES,08:47:00 PM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,11:10:00 AM,CUNDINAMARCA,ACOSO_SEXUAL,FEMENINO
2,26,VIERNES,11:30:00 AM,CUNDINAMARCA,PORNOGRAFIA_CON_MENORES,FEMENINO
2,26,VIERNES,01:30:00 PM,CUNDINAMARCA,PORNOGRAFIA_CON_MENORES,FEMENINO
2,26,VIERNES,03:00:00 PM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,11:30:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,12:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,09:30:00 AM,GUAJIRA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,05:00:00 AM,GUAJIRA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,03:00:00 PM,HUILA,ACOSO_SEXUAL,FEMENINO
2,26,VIERNES,04:00:00 PM,HUILA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,26,VIERNES,11:21:00 AM,MAGDALENA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
2,26,VIERNES,12:00:00 PM,META,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,07:00:00 PM,NARINO,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,26,VIERNES,10:00:00 PM,NORTE_DE_SANTANDER,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,26,VIERNES,12:00:00 AM,NORTE_DE_SANTANDER,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
2,26,VIERNES,12:00:00 AM,QUINDIO,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
2,26,VIERNES,12:00:00 AM,RISARALDA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,07:00:00 PM,SANTANDER,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,09:00:00 AM,SANTANDER,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,04:24:00 PM,SANTANDER,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
2,26,VIERNES,08:00:00 PM,SANTANDER,ACOSO_SEXUAL,FEMENINO
2,26,VIERNES,03:40:00 PM,SANTANDER,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,08:00:00 AM,TOLIMA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,26,VIERNES,12:00:00 AM,TOLIMA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,05:00:00 PM,TOLIMA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,03:10:00 AM,TOLIMA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
2,26,VIERNES,12:00:00 AM,VALLE_DEL_CAUCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,26,VIERNES,08:00:00 PM,VALLE_DEL_CAUCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,26,VIERNES,08:00:00 PM,VALLE_DEL_CAUCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,26,VIERNES,05:30:00 PM,VALLE_DEL_CAUCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,26,VIERNES,09:50:00 PM,VALLE_DEL_CAUCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,12:00:00 AM,VALLE_DEL_CAUCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,03:30:00 AM,VALLE_DEL_CAUCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,12:00:00 PM,VALLE_DEL_CAUCA,INDUCCION_A_LA_PROSTITUCION,FEMENINO
2,26,VIERNES,09:37:00 AM,VALLE_DEL_CAUCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,12:00:00 AM,VALLE_DEL_CAUCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,10:30:00 PM,VALLE_DEL_CAUCA,ACOSO_SEXUAL,FEMENINO
2,26,VIERNES,09:04:00 AM,VALLE_DEL_CAUCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,26,VIERNES,12:00:00 AM,VALLE_DEL_CAUCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,08:00:00 AM,VALLE_DEL_CAUCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,26,VIERNES,08:00:00 AM,VALLE_DEL_CAUCA,ACOSO_SEXUAL,FEMENINO
2,27,SABADO,01:30:00 AM,AMAZONAS,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,11:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,27,SABADO,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,12:00:00 AM,ANTIOQUIA,ACOSO_SEXUAL,FEMENINO
2,27,SABADO,11:00:00 PM,ANTIOQUIA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,09:00:00 PM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,07:00:00 PM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,03:30:00 PM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,03:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,08:00:00 PM,ARAUCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,07:29:00 PM,ATLANTICO,ACOSO_SEXUAL,FEMENINO
2,27,SABADO,12:00:00 AM,BOLIVAR,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,12:00:00 AM,BOLIVAR,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
2,27,SABADO,12:00:00 AM,BOYACA,ACCESO_CARNAL_VIOLENTO,MASCULINO
2,27,SABADO,10:30:00 PM,CALDAS,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,12:00:00 AM,CALDAS,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,12:00:00 AM,CASANARE,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,02:15:00 AM,CESAR,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,12:00:00 AM,CESAR,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,10:00:00 PM,CESAR,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,05:00:00 PM,CORDOBA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,09:00:00 AM,CORDOBA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,05:00:00 PM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,MASCULINO
2,27,SABADO,11:00:00 PM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,02:00:00 PM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,27,SABADO,12:30:00 PM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,28,DOMINGO,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,11:00:00 PM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,27,SABADO,11:58:00 AM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,27,SABADO,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,12:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,07:00:00 PM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,11:40:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,27,SABADO,07:00:00 AM,CUNDINAMARCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,07:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
2,27,SABADO,12:00:00 AM,CUNDINAMARCA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,27,SABADO,03:30:00 PM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,27,SABADO,03:00:00 PM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,03:00:00 AM,CUNDINAMARCA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,09:10:00 AM,CUNDINAMARCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,01:00:00 PM,CUNDINAMARCA,PORNOGRAFIA_CON_MENORES,FEMENINO
2,27,SABADO,03:00:00 AM,GUAINIA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,27,SABADO,07:00:00 PM,HUILA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,11:39:00 PM,HUILA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
2,27,SABADO,02:00:00 PM,MAGDALENA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,06:30:00 AM,MAGDALENA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,10:00:00 PM,META,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,27,SABADO,12:00:00 AM,NORTE_DE_SANTANDER,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,06:00:00 PM,NORTE_DE_SANTANDER,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,01:30:00 AM,NORTE_DE_SANTANDER,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,07:00:00 PM,NORTE_DE_SANTANDER,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,12:00:00 AM,PUTUMAYO,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,03:00:00 AM,PUTUMAYO,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,27,SABADO,12:00:00 AM,QUINDIO,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,10:20:00 AM,RISARALDA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
2,27,SABADO,09:00:00 AM,RISARALDA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,03:45:00 PM,SANTANDER,ACCESO_CARNAL_VIOLENTO,MASCULINO
2,27,SABADO,09:00:00 PM,SANTANDER,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,27,SABADO,04:30:00 PM,SANTANDER,UTILIZACION_O_FACILITACION_DE_MEDIOS_DE_COMUNICACION_PARA_OFRECER_SERVICIOS_SEXUALES_DE_MENORES,FEMENINO
2,27,SABADO,07:30:00 PM,SANTANDER,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,27,SABADO,06:00:00 AM,SANTANDER,ACCESO_CARNAL_VIOLENTO,MASCULINO
2,27,SABADO,03:20:00 PM,SANTANDER,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,07:00:00 PM,SUCRE,ACOSO_SEXUAL,FEMENINO
2,27,SABADO,02:25:00 PM,VALLE_DEL_CAUCA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,27,SABADO,12:00:00 AM,VALLE_DEL_CAUCA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,28,DOMINGO,05:30:00 PM,AMAZONAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,28,DOMINGO,05:30:00 PM,AMAZONAS,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
2,28,DOMINGO,09:00:00 PM,AMAZONAS,PROXENETISMO_CON_MENOR_DE_EDAD,FEMENINO
2,28,DOMINGO,10:30:00 PM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,28,DOMINGO,07:30:00 AM,ANTIOQUIA,ACCESO_CARNAL_VIOLENTO,FEMENINO
2,28,DOMINGO,02:30:00 PM,ANTIOQUIA,ACTO_SEXUAL_VIOLENTO,FEMENINO
2,28,DOMINGO,12:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,28,DOMINGO,02:00:00 PM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,MASCULINO
2,28,DOMINGO,02:30:00 AM,ANTIOQUIA,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
2,28,DOMINGO,02:00:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,28,DOMINGO,08:05:00 AM,ANTIOQUIA,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,MASCULINO
2,28,DOMINGO,12:00:00 AM,ANTIOQUIA,ACOSO_SEXUAL,FEMENINO
2,28,DOMINGO,05:00:00 AM,ANTIOQUIA,ACCESO_CARNAL_O_ACTO_SEXUAL_ABUSIVO_CON_INCAPAZ_DE_RESISTIR,FEMENINO
2,28,DOMINGO,10:00:00 AM,ATLANTICO,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,28,DOMINGO,07:40:00 PM,ATLANTICO,ACTOS_SEXUALES_CON_MENOR_DE_14_AÑOS,FEMENINO
2,28,DOMINGO,12:00:00 AM,ATLANTICO,ACCESO_CARNAL_ABUSIVO_CON_MENOR_DE_14_AÑOS,FEMENINO
